All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
26 Jun 2023 19:54:40.000        5.282           1.000000
26 Jun 2023 19:54:45.000        5.282           1.000000
26 Jun 2023 19:54:50.000        5.282           1.000000
26 Jun 2023 19:54:55.000        5.229           1.000000
26 Jun 2023 19:55:00.000        5.229           1.000000
26 Jun 2023 19:55:05.000        5.229           1.000000
26 Jun 2023 19:55:10.000        5.282           1.000000
26 Jun 2023 19:55:15.000        5.282           1.000000
26 Jun 2023 19:55:20.000        5.282           1.000000
26 Jun 2023 19:55:25.000        5.229           1.000000
26 Jun 2023 19:55:30.000        5.176           1.000000
26 Jun 2023 19:55:35.000        5.176           1.000000
26 Jun 2023 19:55:40.000        5.176           1.000000
26 Jun 2023 19:55:45.000        5.123           1.000000
26 Jun 2023 19:55:50.000        5.123           1.000000
26 Jun 2023 19:55:55.000        5.176           1.000000
26 Jun 2023 19:56:00.000        5.229           1.000000
26 Jun 2023 19:56:05.000        5.282           1.000000
26 Jun 2023 19:56:10.000        5.229           1.000000
26 Jun 2023 19:56:15.000        5.229           1.000000
26 Jun 2023 19:56:20.000        5.176           1.000000
26 Jun 2023 19:56:25.000        5.282           1.000000
26 Jun 2023 19:56:30.000        5.229           1.000000
26 Jun 2023 19:56:35.000        5.335           1.000000
26 Jun 2023 19:56:40.000        5.335           1.000000
26 Jun 2023 19:56:45.000        5.493           1.000000
26 Jun 2023 19:56:50.000        5.493           1.000000
26 Jun 2023 19:56:55.000        5.599           1.000000
26 Jun 2023 19:57:00.000        5.546           1.000000
26 Jun 2023 19:57:05.000        5.599           1.000000
26 Jun 2023 19:57:10.000        5.599           1.000000
26 Jun 2023 19:57:15.000        5.387           1.000000
26 Jun 2023 19:57:20.000        5.493           1.000000
26 Jun 2023 19:57:25.000        5.387           1.000000
26 Jun 2023 19:57:30.000        5.387           1.000000
26 Jun 2023 19:57:35.000        5.546           1.000000
26 Jun 2023 19:57:40.000        5.493           1.000000
26 Jun 2023 19:57:45.000        5.335           1.000000
26 Jun 2023 19:57:50.000        5.387           1.000000
26 Jun 2023 19:57:55.000        5.440           1.000000
26 Jun 2023 19:58:00.000        5.493           1.000000
26 Jun 2023 19:58:05.000        5.546           1.000000
26 Jun 2023 19:58:10.000        5.651           1.000000
26 Jun 2023 19:58:15.000        5.651           1.000000
26 Jun 2023 19:58:20.000        5.704           1.000000
26 Jun 2023 19:58:25.000        5.704           1.000000
26 Jun 2023 19:58:30.000        5.704           1.000000
26 Jun 2023 19:58:35.000        5.757           1.000000
26 Jun 2023 19:58:40.000        5.757           1.000000
26 Jun 2023 19:58:45.000        5.599           1.000000
26 Jun 2023 19:58:50.000        5.599           1.000000
26 Jun 2023 19:58:55.000        5.440           1.000000
26 Jun 2023 19:59:00.000        5.599           1.000000
26 Jun 2023 19:59:05.000        5.863           1.000000
26 Jun 2023 19:59:10.000        6.021           1.000000
26 Jun 2023 19:59:15.000        6.021           1.000000
26 Jun 2023 19:59:20.000        6.021           1.000000
26 Jun 2023 19:59:25.000        6.127           1.000000
26 Jun 2023 19:59:30.000        6.021           1.000000
26 Jun 2023 19:59:35.000        6.021           1.000000
26 Jun 2023 19:59:40.000        5.968           1.000000
26 Jun 2023 19:59:45.000        5.704           1.000000
26 Jun 2023 19:59:50.000        5.704           1.000000
26 Jun 2023 19:59:55.000        5.704           1.000000
26 Jun 2023 20:00:00.000        5.704           1.000000
