                                                                      29 Aug 2023 20:15:39
Satellite-SPICESat


                           Definition                           
----------------------------------------------------------------
Temperature Model for SPICESat                                  
                                                                
Solar Flux at 1 AU         = 1361.166 W/m^2                     
Earth Albedo               = 0.340                              
                                                                
Shape                      = Plate                              
Cross sectional Area       = 1.000 m^2                          
Material Emissivity        = 0.924                              
Material Absorptivity      = 0.248                              
Plate Normal Vector        = Earth (based on Satellite/SPICESat)
                                                                
Internal Power Dissipation = 0.000 W                            


       Time (UTCG)          Temperature (K)    Solar Flux (dBW/m^2)    Solar Intensity (%)
29 Aug 2023 20:03:00.000            258.007               31.253966               100.0000
29 Aug 2023 20:03:05.000            257.883               31.253965               100.0000
29 Aug 2023 20:03:10.000            257.758               31.253964               100.0000
29 Aug 2023 20:03:15.000            257.632               31.253963               100.0000
29 Aug 2023 20:03:20.000            257.505               31.253961               100.0000
29 Aug 2023 20:03:25.000            257.378               31.253960               100.0000
29 Aug 2023 20:03:30.000            257.251               31.253959               100.0000
29 Aug 2023 20:03:35.000            257.123               31.253958               100.0000
29 Aug 2023 20:03:40.000            256.994               31.253957               100.0000
29 Aug 2023 20:03:45.000            256.864               31.253956               100.0000
29 Aug 2023 20:03:50.000            256.734               31.253955               100.0000
29 Aug 2023 20:03:55.000            256.603               31.253954               100.0000
29 Aug 2023 20:04:00.000            256.472               31.253953               100.0000
29 Aug 2023 20:04:05.000            256.340               31.253951               100.0000
29 Aug 2023 20:04:10.000            256.207               31.253950               100.0000
29 Aug 2023 20:04:15.000            256.074               31.253949               100.0000
29 Aug 2023 20:04:20.000            255.940               31.253948               100.0000
29 Aug 2023 20:04:25.000            255.805               31.253947               100.0000
29 Aug 2023 20:04:30.000            255.670               31.253945               100.0000
29 Aug 2023 20:04:35.000            255.534               31.253944               100.0000
29 Aug 2023 20:04:40.000            255.398               31.253943               100.0000
29 Aug 2023 20:04:45.000            255.261               31.253942               100.0000
29 Aug 2023 20:04:50.000            255.124               31.253940               100.0000
29 Aug 2023 20:04:55.000            254.985               31.253939               100.0000
29 Aug 2023 20:05:00.000            254.847               31.253938               100.0000
29 Aug 2023 20:05:05.000            254.707               31.253936               100.0000
29 Aug 2023 20:05:10.000            254.567               31.253935               100.0000
29 Aug 2023 20:05:15.000            254.427               31.253934               100.0000
29 Aug 2023 20:05:20.000            254.285               31.253932               100.0000
29 Aug 2023 20:05:25.000            254.144               31.253931               100.0000
29 Aug 2023 20:05:30.000            254.001               31.253930               100.0000
29 Aug 2023 20:05:35.000            253.858               31.253928               100.0000
29 Aug 2023 20:05:40.000            253.715               31.253927               100.0000
29 Aug 2023 20:05:45.000            253.571               31.253926               100.0000
29 Aug 2023 20:05:50.000            253.426               31.253924               100.0000
29 Aug 2023 20:05:55.000            253.281               31.253923               100.0000
29 Aug 2023 20:06:00.000            253.135               31.253921               100.0000
29 Aug 2023 20:06:05.000            252.988               31.253920               100.0000
29 Aug 2023 20:06:10.000            252.841               31.253918               100.0000
29 Aug 2023 20:06:15.000            252.693               31.253917               100.0000
29 Aug 2023 20:06:20.000            252.545               31.253915               100.0000
29 Aug 2023 20:06:25.000            252.396               31.253914               100.0000
29 Aug 2023 20:06:30.000            252.247               31.253912               100.0000
29 Aug 2023 20:06:35.000            252.097               31.253911               100.0000
29 Aug 2023 20:06:40.000            251.947               31.253909               100.0000
29 Aug 2023 20:06:45.000            251.795               31.253908               100.0000
29 Aug 2023 20:06:50.000            251.644               31.253906               100.0000
29 Aug 2023 20:06:55.000            251.492               31.253905               100.0000
29 Aug 2023 20:07:00.000            251.339               31.253903               100.0000
29 Aug 2023 20:07:05.000            251.186               31.253902               100.0000
29 Aug 2023 20:07:10.000            251.032               31.253900               100.0000
29 Aug 2023 20:07:15.000            250.877               31.253899               100.0000
29 Aug 2023 20:07:20.000            250.723               31.253897               100.0000
29 Aug 2023 20:07:25.000            250.567               31.253895               100.0000
29 Aug 2023 20:07:30.000            250.411               31.253894               100.0000
29 Aug 2023 20:07:35.000            250.255               31.253892               100.0000
29 Aug 2023 20:07:40.000            250.098               31.253890               100.0000
29 Aug 2023 20:07:45.000            249.941               31.253889               100.0000
29 Aug 2023 20:07:50.000            249.783               31.253887               100.0000
29 Aug 2023 20:07:55.000            249.624               31.253885               100.0000
29 Aug 2023 20:08:00.000            249.466               31.253884               100.0000
29 Aug 2023 20:08:05.000            249.306               31.253882               100.0000
29 Aug 2023 20:08:10.000            249.147               31.253880               100.0000
29 Aug 2023 20:08:15.000            248.986               31.253879               100.0000
29 Aug 2023 20:08:20.000            248.826               31.253877               100.0000
29 Aug 2023 20:08:25.000            248.665               31.253875               100.0000
29 Aug 2023 20:08:30.000            248.504               31.253874               100.0000
29 Aug 2023 20:08:35.000            248.342               31.253872               100.0000
29 Aug 2023 20:08:40.000            248.180               31.253870               100.0000
29 Aug 2023 20:08:45.000            248.017               31.253868               100.0000
29 Aug 2023 20:08:50.000            247.855               31.253867               100.0000
29 Aug 2023 20:08:55.000            247.692               31.253865               100.0000
29 Aug 2023 20:09:00.000            247.529               31.253863               100.0000
29 Aug 2023 20:09:05.000            247.365               31.253861               100.0000
29 Aug 2023 20:09:10.000            247.202               31.253859               100.0000
29 Aug 2023 20:09:15.000            247.038               31.253858               100.0000
29 Aug 2023 20:09:20.000            246.874               31.253856               100.0000
29 Aug 2023 20:09:25.000            246.710               31.253854               100.0000
29 Aug 2023 20:09:30.000            246.546               31.253852               100.0000
29 Aug 2023 20:09:35.000            246.382               31.253850               100.0000
29 Aug 2023 20:09:40.000            246.218               31.253848               100.0000
29 Aug 2023 20:09:45.000            246.054               31.253846               100.0000
29 Aug 2023 20:09:50.000            245.891               31.253845               100.0000
29 Aug 2023 20:09:55.000            245.728               31.253843               100.0000
29 Aug 2023 20:10:00.000            245.565               31.253841               100.0000
29 Aug 2023 20:10:05.000            245.403               31.253839               100.0000
29 Aug 2023 20:10:10.000            245.242               31.253837               100.0000
29 Aug 2023 20:10:15.000            245.081               31.253835               100.0000
29 Aug 2023 20:10:20.000            244.922               31.253833               100.0000
29 Aug 2023 20:10:25.000            244.763               31.253831               100.0000
29 Aug 2023 20:10:30.000            244.607               31.253829               100.0000
29 Aug 2023 20:10:35.000            244.451               31.253827               100.0000
29 Aug 2023 20:10:40.000            244.297               31.253825               100.0000
29 Aug 2023 20:10:45.000            244.147               31.253823               100.0000
29 Aug 2023 20:10:50.000            243.999               31.253821               100.0000
29 Aug 2023 20:10:55.000            243.853               31.253819               100.0000
29 Aug 2023 20:11:00.000            243.711               31.253817               100.0000
29 Aug 2023 20:11:05.000            243.572               31.253815               100.0000
29 Aug 2023 20:11:10.000            243.440               31.253813               100.0000
29 Aug 2023 20:11:15.000            243.312               31.253811               100.0000
29 Aug 2023 20:11:20.000            243.189               31.253809               100.0000
29 Aug 2023 20:11:25.000            243.072               31.253807               100.0000
29 Aug 2023 20:11:30.000            242.961               31.253805               100.0000
29 Aug 2023 20:11:35.000            242.858               31.253803               100.0000
29 Aug 2023 20:11:40.000            242.763               31.253801               100.0000
29 Aug 2023 20:11:45.000            243.033               31.253799               100.0000
29 Aug 2023 20:11:50.000            243.557               31.253797               100.0000
29 Aug 2023 20:11:55.000            244.085               31.253795               100.0000
29 Aug 2023 20:12:00.000            244.619               31.253793               100.0000
29 Aug 2023 20:12:05.000            245.153               31.253791               100.0000
29 Aug 2023 20:12:10.000            245.690               31.253789               100.0000
29 Aug 2023 20:12:15.000            246.229               31.253787               100.0000
29 Aug 2023 20:12:20.000            246.769               31.253785               100.0000
29 Aug 2023 20:12:25.000            247.311               31.253783               100.0000
29 Aug 2023 20:12:30.000            247.853               31.253781               100.0000
29 Aug 2023 20:12:35.000            248.394               31.253778               100.0000
29 Aug 2023 20:12:40.000            248.934               31.253776               100.0000
29 Aug 2023 20:12:45.000            249.473               31.253774               100.0000
29 Aug 2023 20:12:50.000            250.012               31.253772               100.0000
29 Aug 2023 20:12:55.000            250.549               31.253770               100.0000
29 Aug 2023 20:13:00.000            251.084               31.253768               100.0000
29 Aug 2023 20:13:05.000            251.616               31.253766               100.0000
29 Aug 2023 20:13:10.000            252.147               31.253763               100.0000
29 Aug 2023 20:13:15.000            252.675               31.253761               100.0000
29 Aug 2023 20:13:20.000            253.201               31.253759               100.0000
29 Aug 2023 20:13:25.000            253.724               31.253757               100.0000
29 Aug 2023 20:13:30.000            254.244               31.253755               100.0000
29 Aug 2023 20:13:35.000            254.762               31.253753               100.0000
29 Aug 2023 20:13:40.000            255.276               31.253750               100.0000
29 Aug 2023 20:13:45.000            255.788               31.253748               100.0000
29 Aug 2023 20:13:50.000            256.297               31.253746               100.0000
29 Aug 2023 20:13:55.000            256.803               31.253744               100.0000
29 Aug 2023 20:14:00.000            257.306               31.253742               100.0000
29 Aug 2023 20:14:05.000            257.807               31.253739               100.0000
29 Aug 2023 20:14:10.000            258.304               31.253737               100.0000
29 Aug 2023 20:14:15.000            258.798               31.253735               100.0000
29 Aug 2023 20:14:20.000            259.289               31.253733               100.0000
29 Aug 2023 20:14:25.000            259.777               31.253730               100.0000
29 Aug 2023 20:14:30.000            260.262               31.253728               100.0000
29 Aug 2023 20:14:35.000            260.744               31.253726               100.0000
29 Aug 2023 20:14:40.000            261.223               31.253724               100.0000
29 Aug 2023 20:14:45.000            261.699               31.253721               100.0000
29 Aug 2023 20:14:50.000            262.172               31.253719               100.0000
29 Aug 2023 20:14:55.000            262.642               31.253717               100.0000
29 Aug 2023 20:15:00.000            263.109               31.253715               100.0000
29 Aug 2023 20:15:05.000            263.573               31.253712               100.0000
29 Aug 2023 20:15:10.000            264.035               31.253710               100.0000
29 Aug 2023 20:15:15.000            264.493               31.253708               100.0000
29 Aug 2023 20:15:20.000            264.948               31.253706               100.0000
29 Aug 2023 20:15:25.000            265.401               31.253703               100.0000
29 Aug 2023 20:15:30.000            265.851               31.253701               100.0000
29 Aug 2023 20:15:35.000            266.297               31.253699               100.0000
29 Aug 2023 20:15:40.000            266.741               31.253696               100.0000
29 Aug 2023 20:15:45.000            267.182               31.253694               100.0000
29 Aug 2023 20:15:50.000            267.620               31.253692               100.0000
29 Aug 2023 20:15:55.000            268.056               31.253690               100.0000
29 Aug 2023 20:16:00.000            268.489               31.253687               100.0000
29 Aug 2023 20:16:05.000            268.918               31.253685               100.0000
29 Aug 2023 20:16:10.000            269.346               31.253683               100.0000
29 Aug 2023 20:16:15.000            269.770               31.253680               100.0000
29 Aug 2023 20:16:20.000            270.192               31.253678               100.0000
29 Aug 2023 20:16:25.000            270.611               31.253676               100.0000
29 Aug 2023 20:16:30.000            271.027               31.253673               100.0000
29 Aug 2023 20:16:35.000            271.441               31.253671               100.0000
29 Aug 2023 20:16:40.000            271.852               31.253669               100.0000
29 Aug 2023 20:16:45.000            272.260               31.253666               100.0000
29 Aug 2023 20:16:50.000            272.666               31.253664               100.0000
29 Aug 2023 20:16:55.000            273.069               31.253662               100.0000
29 Aug 2023 20:17:00.000            273.469               31.253659               100.0000
29 Aug 2023 20:17:05.000            273.867               31.253657               100.0000
29 Aug 2023 20:17:10.000            274.263               31.253655               100.0000
29 Aug 2023 20:17:15.000            271.648               31.253652                89.1849
29 Aug 2023 20:17:20.000            249.047               31.253650                18.4105
29 Aug 2023 20:17:25.000            241.895               31.253648                 0.0000
29 Aug 2023 20:17:30.000            241.895               31.253645                 0.0000
29 Aug 2023 20:17:35.000            241.895               31.253643                 0.0000
29 Aug 2023 20:17:40.000            241.895               31.253641                 0.0000
29 Aug 2023 20:17:45.000            241.895               31.253638                 0.0000
29 Aug 2023 20:17:50.000            241.895               31.253636                 0.0000
29 Aug 2023 20:17:55.000            241.895               31.253634                 0.0000
29 Aug 2023 20:18:00.000            241.895               31.253631                 0.0000
29 Aug 2023 20:18:05.000            241.894               31.253629                 0.0000
29 Aug 2023 20:18:10.000            241.894               31.253626                 0.0000
29 Aug 2023 20:18:15.000            241.894               31.253624                 0.0000
29 Aug 2023 20:18:20.000            241.894               31.253622                 0.0000
29 Aug 2023 20:18:25.000            241.894               31.253619                 0.0000
29 Aug 2023 20:18:30.000            241.894               31.253617                 0.0000
29 Aug 2023 20:18:35.000            241.894               31.253615                 0.0000
29 Aug 2023 20:18:40.000            241.894               31.253612                 0.0000
29 Aug 2023 20:18:45.000            241.894               31.253610                 0.0000
29 Aug 2023 20:18:50.000            241.894               31.253608                 0.0000
29 Aug 2023 20:18:55.000            241.894               31.253605                 0.0000
29 Aug 2023 20:19:00.000            241.894               31.253603                 0.0000
29 Aug 2023 20:19:05.000            241.894               31.253600                 0.0000
29 Aug 2023 20:19:10.000            241.894               31.253598                 0.0000
29 Aug 2023 20:19:15.000            241.894               31.253596                 0.0000
29 Aug 2023 20:19:20.000            241.894               31.253593                 0.0000
29 Aug 2023 20:19:25.000            241.894               31.253591                 0.0000
29 Aug 2023 20:19:30.000            241.894               31.253589                 0.0000
29 Aug 2023 20:19:35.000            241.894               31.253586                 0.0000
29 Aug 2023 20:19:40.000            241.894               31.253584                 0.0000
29 Aug 2023 20:19:45.000            241.894               31.253581                 0.0000
29 Aug 2023 20:19:50.000            241.894               31.253579                 0.0000
29 Aug 2023 20:19:55.000            241.894               31.253577                 0.0000
29 Aug 2023 20:20:00.000            241.894               31.253574                 0.0000
29 Aug 2023 20:20:05.000            241.894               31.253572                 0.0000
29 Aug 2023 20:20:10.000            241.894               31.253570                 0.0000
29 Aug 2023 20:20:15.000            241.894               31.253567                 0.0000
29 Aug 2023 20:20:20.000            241.894               31.253565                 0.0000
29 Aug 2023 20:20:25.000            241.894               31.253562                 0.0000
29 Aug 2023 20:20:30.000            241.894               31.253560                 0.0000
29 Aug 2023 20:20:35.000            241.894               31.253558                 0.0000
29 Aug 2023 20:20:40.000            241.894               31.253555                 0.0000
29 Aug 2023 20:20:45.000            241.894               31.253553                 0.0000
29 Aug 2023 20:20:50.000            241.894               31.253551                 0.0000
29 Aug 2023 20:20:55.000            241.894               31.253548                 0.0000
29 Aug 2023 20:21:00.000            241.894               31.253546                 0.0000
29 Aug 2023 20:21:05.000            241.894               31.253544                 0.0000
29 Aug 2023 20:21:10.000            241.894               31.253541                 0.0000
29 Aug 2023 20:21:15.000            241.894               31.253539                 0.0000
29 Aug 2023 20:21:20.000            241.894               31.253537                 0.0000
29 Aug 2023 20:21:25.000            241.894               31.253534                 0.0000
29 Aug 2023 20:21:30.000            241.894               31.253532                 0.0000
29 Aug 2023 20:21:35.000            241.894               31.253530                 0.0000
29 Aug 2023 20:21:40.000            241.894               31.253527                 0.0000
29 Aug 2023 20:21:45.000            241.894               31.253525                 0.0000
29 Aug 2023 20:21:50.000            241.894               31.253523                 0.0000
29 Aug 2023 20:21:55.000            241.894               31.253520                 0.0000
29 Aug 2023 20:22:00.000            241.894               31.253518                 0.0000
29 Aug 2023 20:22:05.000            241.894               31.253516                 0.0000
29 Aug 2023 20:22:10.000            241.894               31.253513                 0.0000
29 Aug 2023 20:22:15.000            241.894               31.253511                 0.0000
29 Aug 2023 20:22:20.000            241.894               31.253509                 0.0000
29 Aug 2023 20:22:25.000            241.894               31.253506                 0.0000
29 Aug 2023 20:22:30.000            241.894               31.253504                 0.0000
29 Aug 2023 20:22:35.000            241.894               31.253502                 0.0000
29 Aug 2023 20:22:40.000            241.894               31.253499                 0.0000
29 Aug 2023 20:22:45.000            241.894               31.253497                 0.0000
29 Aug 2023 20:22:50.000            241.894               31.253495                 0.0000
29 Aug 2023 20:22:55.000            241.894               31.253492                 0.0000
29 Aug 2023 20:23:00.000            241.894               31.253490                 0.0000
29 Aug 2023 20:23:05.000            241.894               31.253488                 0.0000
29 Aug 2023 20:23:10.000            241.894               31.253485                 0.0000
29 Aug 2023 20:23:15.000            241.894               31.253483                 0.0000
29 Aug 2023 20:23:20.000            241.894               31.253481                 0.0000
29 Aug 2023 20:23:25.000            241.894               31.253479                 0.0000
29 Aug 2023 20:23:30.000            241.894               31.253476                 0.0000
29 Aug 2023 20:23:35.000            241.894               31.253474                 0.0000
29 Aug 2023 20:23:40.000            241.894               31.253472                 0.0000
29 Aug 2023 20:23:45.000            241.894               31.253470                 0.0000
29 Aug 2023 20:23:50.000            241.894               31.253467                 0.0000
29 Aug 2023 20:23:55.000            241.894               31.253465                 0.0000
29 Aug 2023 20:24:00.000            241.894               31.253463                 0.0000
29 Aug 2023 20:24:05.000            241.894               31.253461                 0.0000
29 Aug 2023 20:24:10.000            241.894               31.253458                 0.0000
29 Aug 2023 20:24:15.000            241.894               31.253456                 0.0000
29 Aug 2023 20:24:20.000            241.894               31.253454                 0.0000
29 Aug 2023 20:24:25.000            241.894               31.253452                 0.0000
29 Aug 2023 20:24:30.000            241.894               31.253449                 0.0000
29 Aug 2023 20:24:35.000            241.894               31.253447                 0.0000
29 Aug 2023 20:24:40.000            241.894               31.253445                 0.0000
29 Aug 2023 20:24:45.000            241.894               31.253443                 0.0000
29 Aug 2023 20:24:50.000            241.894               31.253441                 0.0000
29 Aug 2023 20:24:55.000            241.894               31.253438                 0.0000
29 Aug 2023 20:25:00.000            241.894               31.253436                 0.0000
29 Aug 2023 20:25:05.000            241.894               31.253434                 0.0000
29 Aug 2023 20:25:10.000            241.894               31.253432                 0.0000
29 Aug 2023 20:25:15.000            241.894               31.253430                 0.0000
29 Aug 2023 20:25:20.000            241.894               31.253427                 0.0000
29 Aug 2023 20:25:25.000            241.894               31.253425                 0.0000
29 Aug 2023 20:25:30.000            241.894               31.253423                 0.0000
29 Aug 2023 20:25:35.000            241.894               31.253421                 0.0000
29 Aug 2023 20:25:40.000            241.894               31.253419                 0.0000
29 Aug 2023 20:25:45.000            241.894               31.253417                 0.0000
29 Aug 2023 20:25:50.000            241.894               31.253414                 0.0000
29 Aug 2023 20:25:55.000            241.894               31.253412                 0.0000
29 Aug 2023 20:26:00.000            241.894               31.253410                 0.0000
29 Aug 2023 20:26:05.000            241.894               31.253408                 0.0000
29 Aug 2023 20:26:10.000            241.894               31.253406                 0.0000
29 Aug 2023 20:26:15.000            241.894               31.253404                 0.0000
29 Aug 2023 20:26:20.000            241.894               31.253402                 0.0000
29 Aug 2023 20:26:25.000            241.894               31.253400                 0.0000
29 Aug 2023 20:26:30.000            241.894               31.253398                 0.0000
29 Aug 2023 20:26:35.000            241.894               31.253395                 0.0000
29 Aug 2023 20:26:40.000            241.894               31.253393                 0.0000
29 Aug 2023 20:26:45.000            241.894               31.253391                 0.0000
29 Aug 2023 20:26:50.000            241.894               31.253389                 0.0000
29 Aug 2023 20:26:55.000            241.893               31.253387                 0.0000
29 Aug 2023 20:27:00.000            241.893               31.253385                 0.0000
29 Aug 2023 20:27:05.000            241.893               31.253383                 0.0000
29 Aug 2023 20:27:10.000            241.893               31.253381                 0.0000
29 Aug 2023 20:27:15.000            241.893               31.253379                 0.0000
29 Aug 2023 20:27:20.000            241.893               31.253377                 0.0000
29 Aug 2023 20:27:25.000            241.893               31.253375                 0.0000
29 Aug 2023 20:27:30.000            241.893               31.253373                 0.0000
29 Aug 2023 20:27:35.000            241.893               31.253371                 0.0000
29 Aug 2023 20:27:40.000            241.893               31.253369                 0.0000
29 Aug 2023 20:27:45.000            241.893               31.253367                 0.0000
29 Aug 2023 20:27:50.000            241.893               31.253365                 0.0000
29 Aug 2023 20:27:55.000            241.893               31.253363                 0.0000
29 Aug 2023 20:28:00.000            241.893               31.253361                 0.0000
29 Aug 2023 20:28:05.000            241.893               31.253359                 0.0000
29 Aug 2023 20:28:10.000            241.893               31.253357                 0.0000
29 Aug 2023 20:28:15.000            241.893               31.253355                 0.0000
29 Aug 2023 20:28:20.000            241.893               31.253353                 0.0000
29 Aug 2023 20:28:25.000            241.893               31.253351                 0.0000
29 Aug 2023 20:28:30.000            241.893               31.253349                 0.0000
29 Aug 2023 20:28:35.000            241.893               31.253347                 0.0000
29 Aug 2023 20:28:40.000            241.893               31.253346                 0.0000
29 Aug 2023 20:28:45.000            241.893               31.253344                 0.0000
29 Aug 2023 20:28:50.000            241.893               31.253342                 0.0000
29 Aug 2023 20:28:55.000            241.893               31.253340                 0.0000
29 Aug 2023 20:29:00.000            241.893               31.253338                 0.0000
29 Aug 2023 20:29:05.000            241.893               31.253336                 0.0000
29 Aug 2023 20:29:10.000            241.893               31.253334                 0.0000
29 Aug 2023 20:29:15.000            241.893               31.253332                 0.0000
29 Aug 2023 20:29:20.000            241.893               31.253331                 0.0000
29 Aug 2023 20:29:25.000            241.893               31.253329                 0.0000
29 Aug 2023 20:29:30.000            241.893               31.253327                 0.0000
29 Aug 2023 20:29:35.000            241.893               31.253325                 0.0000
29 Aug 2023 20:29:40.000            241.893               31.253323                 0.0000
29 Aug 2023 20:29:45.000            241.893               31.253322                 0.0000
29 Aug 2023 20:29:50.000            241.893               31.253320                 0.0000
29 Aug 2023 20:29:55.000            241.893               31.253318                 0.0000
29 Aug 2023 20:30:00.000            241.893               31.253316                 0.0000
29 Aug 2023 20:30:05.000            241.893               31.253315                 0.0000
29 Aug 2023 20:30:10.000            241.893               31.253313                 0.0000
29 Aug 2023 20:30:15.000            241.893               31.253311                 0.0000
29 Aug 2023 20:30:20.000            241.893               31.253309                 0.0000
29 Aug 2023 20:30:25.000            241.893               31.253308                 0.0000
29 Aug 2023 20:30:30.000            241.893               31.253306                 0.0000
29 Aug 2023 20:30:35.000            241.893               31.253304                 0.0000
29 Aug 2023 20:30:40.000            241.893               31.253302                 0.0000
29 Aug 2023 20:30:45.000            241.893               31.253301                 0.0000
29 Aug 2023 20:30:50.000            241.893               31.253299                 0.0000
29 Aug 2023 20:30:55.000            241.893               31.253297                 0.0000
29 Aug 2023 20:31:00.000            241.893               31.253296                 0.0000
29 Aug 2023 20:31:05.000            241.893               31.253294                 0.0000
29 Aug 2023 20:31:10.000            241.893               31.253293                 0.0000
29 Aug 2023 20:31:15.000            241.893               31.253291                 0.0000
29 Aug 2023 20:31:20.000            241.893               31.253289                 0.0000
29 Aug 2023 20:31:25.000            241.893               31.253288                 0.0000
29 Aug 2023 20:31:30.000            241.893               31.253286                 0.0000
29 Aug 2023 20:31:35.000            241.893               31.253285                 0.0000
29 Aug 2023 20:31:40.000            241.893               31.253283                 0.0000
29 Aug 2023 20:31:45.000            241.893               31.253281                 0.0000
29 Aug 2023 20:31:50.000            241.893               31.253280                 0.0000
29 Aug 2023 20:31:55.000            241.893               31.253278                 0.0000
29 Aug 2023 20:32:00.000            241.893               31.253277                 0.0000
29 Aug 2023 20:32:05.000            241.893               31.253275                 0.0000
29 Aug 2023 20:32:10.000            241.893               31.253274                 0.0000
29 Aug 2023 20:32:15.000            241.893               31.253272                 0.0000
29 Aug 2023 20:32:20.000            241.893               31.253271                 0.0000
29 Aug 2023 20:32:25.000            241.893               31.253269                 0.0000
29 Aug 2023 20:32:30.000            241.893               31.253268                 0.0000
29 Aug 2023 20:32:35.000            241.893               31.253266                 0.0000
29 Aug 2023 20:32:40.000            241.893               31.253265                 0.0000
29 Aug 2023 20:32:45.000            241.892               31.253263                 0.0000
29 Aug 2023 20:32:50.000            241.892               31.253262                 0.0000
29 Aug 2023 20:32:55.000            241.892               31.253261                 0.0000
29 Aug 2023 20:33:00.000            241.892               31.253259                 0.0000
29 Aug 2023 20:33:05.000            241.892               31.253258                 0.0000
29 Aug 2023 20:33:10.000            241.892               31.253256                 0.0000
29 Aug 2023 20:33:15.000            241.892               31.253255                 0.0000
29 Aug 2023 20:33:20.000            241.892               31.253254                 0.0000
29 Aug 2023 20:33:25.000            241.892               31.253252                 0.0000
29 Aug 2023 20:33:30.000            241.892               31.253251                 0.0000
29 Aug 2023 20:33:35.000            241.892               31.253250                 0.0000
29 Aug 2023 20:33:40.000            241.892               31.253248                 0.0000
29 Aug 2023 20:33:45.000            241.892               31.253247                 0.0000
29 Aug 2023 20:33:50.000            241.892               31.253246                 0.0000
29 Aug 2023 20:33:55.000            241.892               31.253244                 0.0000
29 Aug 2023 20:34:00.000            241.892               31.253243                 0.0000
29 Aug 2023 20:34:05.000            241.892               31.253242                 0.0000
29 Aug 2023 20:34:10.000            241.892               31.253241                 0.0000
29 Aug 2023 20:34:15.000            241.892               31.253239                 0.0000
29 Aug 2023 20:34:20.000            241.892               31.253238                 0.0000
29 Aug 2023 20:34:25.000            241.892               31.253237                 0.0000
29 Aug 2023 20:34:30.000            241.892               31.253236                 0.0000
29 Aug 2023 20:34:35.000            241.892               31.253235                 0.0000
29 Aug 2023 20:34:40.000            241.892               31.253234                 0.0000
29 Aug 2023 20:34:45.000            241.892               31.253232                 0.0000
29 Aug 2023 20:34:50.000            241.892               31.253231                 0.0000
29 Aug 2023 20:34:55.000            241.892               31.253230                 0.0000
29 Aug 2023 20:35:00.000            241.892               31.253229                 0.0000
29 Aug 2023 20:35:05.000            241.892               31.253228                 0.0000
29 Aug 2023 20:35:10.000            241.892               31.253227                 0.0000
29 Aug 2023 20:35:15.000            241.892               31.253226                 0.0000
29 Aug 2023 20:35:20.000            241.892               31.253225                 0.0000
29 Aug 2023 20:35:25.000            241.892               31.253223                 0.0000
29 Aug 2023 20:35:30.000            241.892               31.253222                 0.0000
29 Aug 2023 20:35:35.000            241.892               31.253221                 0.0000
29 Aug 2023 20:35:40.000            241.892               31.253220                 0.0000
29 Aug 2023 20:35:45.000            241.892               31.253219                 0.0000
29 Aug 2023 20:35:50.000            241.892               31.253218                 0.0000
29 Aug 2023 20:35:55.000            241.892               31.253217                 0.0000
29 Aug 2023 20:36:00.000            241.892               31.253216                 0.0000
29 Aug 2023 20:36:05.000            241.892               31.253215                 0.0000
29 Aug 2023 20:36:10.000            241.892               31.253214                 0.0000
29 Aug 2023 20:36:15.000            241.892               31.253214                 0.0000
29 Aug 2023 20:36:20.000            241.892               31.253213                 0.0000
29 Aug 2023 20:36:25.000            241.892               31.253212                 0.0000
29 Aug 2023 20:36:30.000            241.892               31.253211                 0.0000
29 Aug 2023 20:36:35.000            241.892               31.253210                 0.0000
29 Aug 2023 20:36:40.000            241.892               31.253209                 0.0000
29 Aug 2023 20:36:45.000            241.892               31.253208                 0.0000
29 Aug 2023 20:36:50.000            241.892               31.253207                 0.0000
29 Aug 2023 20:36:55.000            241.892               31.253206                 0.0000
29 Aug 2023 20:37:00.000            241.892               31.253206                 0.0000
29 Aug 2023 20:37:05.000            241.892               31.253205                 0.0000
29 Aug 2023 20:37:10.000            241.892               31.253204                 0.0000
29 Aug 2023 20:37:15.000            241.892               31.253203                 0.0000
29 Aug 2023 20:37:20.000            241.892               31.253202                 0.0000
29 Aug 2023 20:37:25.000            241.892               31.253202                 0.0000
29 Aug 2023 20:37:30.000            241.892               31.253201                 0.0000
29 Aug 2023 20:37:35.000            241.892               31.253200                 0.0000
29 Aug 2023 20:37:40.000            241.892               31.253199                 0.0000
29 Aug 2023 20:37:45.000            241.892               31.253199                 0.0000
29 Aug 2023 20:37:50.000            241.892               31.253198                 0.0000
29 Aug 2023 20:37:55.000            241.892               31.253197                 0.0000
29 Aug 2023 20:38:00.000            241.892               31.253197                 0.0000
29 Aug 2023 20:38:05.000            241.892               31.253196                 0.0000
29 Aug 2023 20:38:10.000            241.891               31.253195                 0.0000
29 Aug 2023 20:38:15.000            241.891               31.253195                 0.0000
29 Aug 2023 20:38:20.000            241.891               31.253194                 0.0000
29 Aug 2023 20:38:25.000            241.891               31.253194                 0.0000
29 Aug 2023 20:38:30.000            241.891               31.253193                 0.0000
29 Aug 2023 20:38:35.000            241.891               31.253192                 0.0000
29 Aug 2023 20:38:40.000            241.891               31.253192                 0.0000
29 Aug 2023 20:38:45.000            241.891               31.253191                 0.0000
29 Aug 2023 20:38:50.000            241.891               31.253191                 0.0000
29 Aug 2023 20:38:55.000            241.891               31.253190                 0.0000
29 Aug 2023 20:39:00.000            241.891               31.253190                 0.0000
